date,open,high,low,close,adjusted_close,volume,rsi,macd_line,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,sma_20,sma_50,ema_12,ema_26,returns,volatility
1981-02-03,27.6192,27.7536,27.6192,27.6192,0.0945,19152000,37.500000000000014,-0.7670670874805516,-0.2116554445887061,-0.5554116428918455,34.39657880316458,30.926559999999995,27.456541196835406,30.926559999999995,,29.982451383696826,30.749518471177378,0.03700588730025234,0.5319336104662006
1981-02-04,28.6272,28.7392,28.6272,28.6272,0.098,27865600,39.421338155515365,-0.8091136800494034,-0.33117812154184895,-0.4779355585075545,34.43402630692252,30.814559999999993,27.195093693077467,30.814559999999993,,29.773519024296334,30.582632704345738,0.03649635036496357,0.535746050868659
1981-02-05,28.6272,28.8736,28.6272,28.6272,0.098,7929600,40.221402214022135,-0.8327146440869058,-0.43150626339069015,-0.4012083806962156,34.47703764321499,30.733919999999994,26.990802356785,30.733919999999994,,29.5968530598342,30.429567703921105,0.0,0.5319863168087153
1981-02-06,28.7392,28.8736,28.7392,28.7392,0.0984,13865600,30.02159827213822,-0.8330941570776531,-0.5118371893925538,-0.32125696768509926,34.381178195138446,30.577119999999997,26.773061804861545,30.577119999999997,,29.46471074648188,30.297804903559534,0.003912363067292812,0.48972433491571177
1981-02-09,27.5072,27.5072,27.2608,27.2608,0.0933,16755200,28.719008264462815,-0.9367644890132354,-0.5968339473237094,-0.33993054168952597,34.4025471448299,30.358719999999998,26.314892855170093,30.358719999999998,,29.125222153721698,30.061986642734933,-0.05144193296960253,0.5171119281673305
1981-02-10,27.2608,27.3728,27.2608,27.2608,0.0933,18345600,24.34210526315789,-1.0071703922158584,-0.678909964121284,-0.32826042809457434,34.46916361155919,30.196320000000004,25.923476388440818,30.196320000000004,,28.838083527427003,29.84525391964286,0.0,0.5063804072120069
1981-02-11,26.4992,26.4992,26.3648,26.3648,0.0902,13843200,19.624217118997905,-1.1196135183741909,-0.7670581737922221,-0.3525553445819688,34.57908651228574,29.98352,25.387953487714256,29.98352,,28.45723668717564,29.57685020554983,-0.03286770747740353,0.5145054027183293
1981-02-12,26.2528,26.2528,26.1184,26.1184,0.0894,14560000,19.421487603305778,-1.2138102901028915,-0.8564146783429295,-0.35739561175996204,34.590241308386766,29.727039999999995,24.863838691613225,29.727039999999995,,28.09714229667811,29.310952586781003,-0.009345794392523255,0.5041999049433888
1981-02-13,25.76,25.76,25.4912,25.4912,0.0872,11155200,19.18367346938774,-1.3221291230167296,-0.9495626387350391,-0.3725664842816905,34.62514877825206,29.451519999999995,24.277891221747932,29.451519999999995,,27.6959704050672,29.01809952808393,-0.02401372212692976,0.5072036660499336
1981-02-17,26.1184,26.2528,26.1184,26.1184,0.0894,12275200,24.063116370808686,-1.343225073484728,-1.0282985551178074,-0.31492651836692054,34.22643538281814,29.113279999999992,24.00012461718185,29.113279999999992,,27.453135278726194,28.79636035221092,0.024604569420035194,0.4546500683378869
1981-02-18,27.2608,27.5072,27.2608,27.2608,0.0933,19241600,33.72319688109161,-1.2556855119534625,-1.0737775311959656,-0.1819079807574968,33.886233304325636,28.882559999999994,23.878886695674353,28.882559999999994,,27.423531620938014,28.679217132891477,0.04373927958833623,0.48761219630627284
1981-02-19,25.76,25.76,25.6256,25.6256,0.0877,22310400,32.276119402985074,-1.2999612695958156,-1.119015539927568,-0.1809457296682475,33.43908677364159,28.538719999999994,23.638353226358397,28.538719999999994,,27.14681907309132,28.446780342687134,-0.059983566146261325,0.5105299036768587
1981-02-20,24.3712,24.3712,24.2592,24.2592,0.083,24371200,33.01526717557252,-1.4262546472331792,-1.1804647317514598,-0.24578991548171936,32.915094946444846,28.107519999999994,23.299945053555142,28.107519999999994,,26.702423653515606,28.128678300748785,-0.05332167832167822,0.5236376567902224
1981-02-23,24.6176,24.752,24.6176,24.6176,0.0843,14112000,40.38461538461538,-1.4808762695636695,-1.2405481112372112,-0.24032815832645826,32.22267208860212,27.70096,23.17924791139788,27.70096,,26.381592161870902,27.86246843143457,0.014773776546629813,0.532845232488438
1981-02-24,23.9904,23.9904,23.744,23.744,0.0813,16979200,31.31749460043197,-1.5750374231552549,-1.3074469284326449,-0.26759049472261,31.58945847502471,27.27536,22.96126152497529,27.27536,29.69792,25.975713063062788,27.550750486218043,-0.035486806187443154,0.5384768500285831
1981-02-25,25.2448,25.3792,25.2448,25.2448,0.0864,19488000,34.43298969072167,-1.5132568302259664,-1.3486093787834075,-0.16464745144255888,30.7159080661453,26.937120000000004,23.158331933854708,26.937120000000004,29.628031999999997,25.863242463020978,27.376499293246944,0.06320754716981147,0.6052899688730906
1981-02-26,25.6256,25.76,25.6256,25.6256,0.0877,10841600,36.65338645418327,-1.4177122091278669,-1.3624300710958273,-0.05528213803203963,29.963656566853548,26.66832,23.372983433146455,26.66832,29.595328,25.826675911762212,27.24438812089008,0.015084294587400127,0.6070636058405366
1981-02-27,26.4992,26.7456,26.4992,26.4992,0.0907,14761600,40.67164179104476,-1.258082708057831,-1.3415604459832715,0.08347773792544055,29.426847030781218,26.499199999999995,23.57155296921877,26.499199999999995,29.620416,25.930155935995163,27.188238644052994,0.03409090909090917,0.6162081579742511
1981-03-02,26.6336,26.7456,26.6336,26.6336,0.0912,11760000,47.058823529411775,-1.108109005365698,-1.294869884906431,0.18676087954073317,29.230119062831413,26.418559999999996,23.60700093716858,26.418559999999996,29.635647999999996,26.03839118043914,27.14650018580484,0.005071851225697532,0.5884908153699371
1981-03-03,26.3648,26.3648,26.2528,26.2528,0.0899,16172800,45.436105476673426,-1.00794488134623,-1.2374846158146635,0.22953973446843356,29.21010486035614,26.399519999999995,23.58893513964385,26.399519999999995,29.628031999999994,26.07138052622818,27.07932540757441,-0.014297729184188368,0.5542249567507791
1981-03-04,26.1184,26.1184,26.0064,26.0064,0.08900000000000001,13708800,48.27586206896552,-0.9373844133076226,-1.1774643507507832,0.24007993744316058,29.074122173404227,26.318879999999996,23.563637826595766,26.318879999999996,29.583231999999995,26.061382657085556,26.99876707039318,-0.009385665529010323,0.5371897447802948
1981-03-05,26.0064,26.0064,25.872,25.872,0.0886,5376000,48.801742919389966,-0.8820066759263909,-1.1183726389152313,0.23636596298884038,28.717207391487747,26.181119999999993,23.64503260851224,26.181119999999993,29.507967999999995,26.032244730295986,26.914251406222377,-0.0051679586563306845,0.5171003500390937
1981-03-06,25.872,25.872,25.6256,25.6256,0.0877,11603200,50.67873303167421,-0.8480032337149339,-1.0642986283936406,0.21629539467870673,28.298687816710423,26.03103999999999,23.763392183289557,26.03103999999999,29.403136,25.96968012650249,26.817683360217423,-0.009523809523809601,0.5170960534330121
1981-03-09,23.744,23.744,23.631999999999998,23.631999999999998,0.0809,15321600,38.96620278330019,-0.9691445968555179,-1.0452677856301642,0.0761231887746463,27.905303845807413,25.775679999999987,23.64605615419256,25.775679999999987,29.225728,25.6100181760467,26.57916277290222,-0.07779720279720281,0.5763300965271374
1981-03-10,22.624000000000002,22.624000000000002,22.4896,22.4896,0.077,28380800,28.827037773359848,-1.143278112431986,-1.0648698810306523,-0.07840823140133368,28.007883234817594,25.537119999999987,23.06635676518238,25.537119999999987,28.965440000000005,25.129932546219617,26.273210658651603,-0.048341232227488096,0.573406611520689
1981-03-11,21.8848,21.8848,21.616,21.616,0.07400000000000001,29859200,30.916844349680176,-1.33574113978921,-1.1190441991998847,-0.21669694058932532,28.149815979003037,25.254879999999986,22.359944020996934,25.254879999999986,28.677824000000005,24.5893072480053,25.92504838779451,-0.03884462151394419,0.5818825017977513
1981-03-12,22.4896,22.624000000000002,22.4896,22.4896,0.077,59248000,41.16331096196867,-1.4021325755095653,-1.1756619299923294,-0.22647064551723584,28.15515842224297,25.061119999999985,21.967081577757,25.061119999999985,28.425152000000008,24.266265104394652,25.668397679904217,0.0404145077720206,0.6029350719916982
1981-03-13,22.3776,22.3776,22.2432,22.2432,0.0761,231302400,38.00904977375566,-1.4576585670602675,-1.2320613016589912,-0.22559726540127634,28.161503886161746,24.867359999999987,21.573216113838228,24.867359999999987,28.187712000000005,23.955015955062365,25.412674522122632,-0.01095617529880466,0.603037248182223
1981-03-16,23.1168,23.3856,23.1168,23.1168,0.0791,37228800,46.832579185520366,-1.415309485508228,-1.268710961434203,-0.14659852407402507,28.11839616572194,24.748639999999988,21.378883834278035,24.748639999999988,27.960128000000005,23.82605672197447,25.2413662074827,0.0392749244712991,0.6213490058428636
1981-03-17,24.2592,24.5056,24.2592,24.2592,0.083,43747200,44.8356807511737,-1.2754254165838468,-1.270053853138489,-0.005371563445357719,27.96842879508972,24.655679999999986,21.34293120491025,24.655679999999986,27.770176000000003,23.89269543149641,25.168120848080257,0.049418604651162656,0.642459906355514
1981-03-18,25.76,26.0064,25.76,25.76,0.0882,36937600,50.63025210084035,-1.0322605772481808,-1.2224951788544667,0.1902346016062859,27.70771023360441,24.58063999999999,21.453569766395567,24.58063999999999,27.640256,24.17997773439281,25.21223831164099,0.06186518928901208,0.662812177816878
1981-03-19,25.6256,25.6256,25.4912,25.4912,0.0872,37811200,44.988864142538986,-0.8513148894587275,-1.148259097116762,0.29694420765803464,27.69210010728593,24.57391999999999,21.45573989271405,24.57391999999999,27.532736,24.381707015702382,25.23302190516111,-0.010434782608695792,0.6277238679570522
1981-03-20,25.76,26.0064,25.76,25.76,0.0882,14604800,45.71428571428572,-0.6785121529925071,-1.0543096841365693,0.3757975311440622,27.807227052073106,24.64895999999999,21.490692947926878,24.64895999999999,27.443136,24.593754561864902,25.27226671485741,0.010544815465729496,0.5952145099572271
1981-03-23,26.7456,26.991999999999997,26.7456,26.7456,0.0915,22019200,52.28215767634855,-0.4571333922992231,-0.9348744012026873,0.47774100890346416,28.04963215211654,24.755359999999992,21.461087847883444,24.755359999999992,27.340544,24.924810971364654,25.381944363663877,0.03826086956521735,0.6067499676157595
1981-03-24,26.7456,26.7456,26.6336,26.6336,0.0912,28156800,52.941176470588246,-0.2873818793415559,-0.8053758755214198,0.5179939961798639,28.260151227691175,24.89983999999999,21.539528772308806,24.89983999999999,27.240640000000003,25.187703785131422,25.475085664472978,-0.0041876046901171415,0.5890665120626999
1981-03-25,26.3648,26.3648,26.1184,26.1184,0.0894,7056000,51.115618661257614,-0.19205244539882926,-0.6827111733492756,0.4906587279504463,28.345168735601757,24.943519999999985,21.541871264398214,24.943519999999985,27.152832000000004,25.330888829302516,25.522941274701346,-0.019343986543313707,0.5554289140363293
1981-03-26,25.76,25.76,25.6256,25.6256,0.0877,12275200,50.0,-0.15434628484303303,-0.5770381845193624,0.42269189967632936,28.345168735601757,24.943519999999985,21.541871264398214,24.943519999999985,27.052928000000005,25.37622928032778,25.530575565170814,-0.018867924528301994,0.5581223969810162
1981-03-27,24.864,24.864,24.752,24.752,0.0847,12252800,55.506607929515425,-0.19249958984611126,-0.5001304591052491,0.30763086925913785,28.178403101723198,24.85615999999999,21.53391689827678,24.85615999999999,26.923008000000003,25.280193520880847,25.472693110726958,-0.03409090909090906,0.5563130362238766
1981-03-30,24.752,24.9984,24.752,24.752,0.0847,9900800,62.53101736972704,-0.22019570110397169,-0.44414350373148026,0.22394780262750857,27.97723185045336,24.762079999999987,21.546928149546613,24.762079999999987,26.798016000000004,25.1989326315649,25.419128332668873,0.0,0.5556497435436164
1981-03-31,24.752,24.752,24.5056,24.5056,0.0839,15993600,67.20000000000002,-0.25898255073100174,-0.40711131113461263,0.1481287604036109,27.813362255297157,24.674719999999986,21.536077744702816,24.674719999999986,26.630464000000003,25.092265686735917,25.35124823746692,-0.009954751131221573,0.5546991716710806
1981-04-01,24.3712,24.3712,24.2592,24.2592,0.083,34070400,61.38328530259367,-0.30602057284201223,-0.3868931626039642,0.080872589761952,27.666637327658478,24.587359999999983,21.508082672341487,24.587359999999983,26.478144,24.964101342360927,25.27012191520294,-0.010054844606947055,0.5548087260669575
1981-04-02,26.3648,26.4992,26.3648,26.3648,0.0902,31404800,71.39534883720928,-0.1718321909341327,-0.34388096678570157,0.17204877585156886,27.742027997856948,24.61199999999998,21.481972002143014,24.61199999999998,26.355392000000002,25.17959400204637,25.351426192980504,0.08679593721144974,0.6393878632419635
1981-04-03,26.4992,26.6336,26.4992,26.4992,0.0907,16486400,69.01763224181359,-0.0540463619919862,-0.28591404422666655,0.23186768223468035,27.868551729121695,24.655679999999982,21.44280827087827,24.655679999999982,26.227712,25.38261075464916,25.436657116641147,0.005097706032285432,0.6380861500991567
1981-04-06,26.1184,26.1184,26.0064,26.0064,0.08900000000000001,22803200,60.597826086956516,-0.00037858158458092817,-0.22880695043700566,0.22842836885242473,28.00343676561357,24.774399999999982,21.545363234386393,24.774399999999982,26.092864,25.478578508940046,25.478957090524627,-0.018596787827557026,0.5703605229914648
1981-04-07,25.872,25.872,25.76,25.76,0.0882,10684800,50.0,0.022054903311765628,-0.17863457880078235,0.20068948211254797,28.007054733953183,24.937919999999984,21.868785266046785,24.937919999999984,25.962943999999997,25.521874190930845,25.49981928761908,-0.009474590869939625,0.5375298425949256
1981-04-08,26.991999999999997,27.2608,26.991999999999997,26.991999999999997,0.0924,21952000,59.436619718309856,0.13747922229068976,-0.11541181768884834,0.2528910399795381,27.978079781463926,25.206719999999983,22.43536021853604,25.206719999999983,25.862591999999996,25.748047692821398,25.61056847053071,0.04782608695652146,0.5266864867619311
1981-04-09,27.5072,27.6192,27.5072,27.5072,0.0941,12499200,60.65573770491804,0.26737144208199837,-0.03885516486899008,0.30622660695098847,28.0986810418224,25.457599999999985,22.81651895817757,25.457599999999985,25.792703999999993,26.018686813564116,25.751315371482118,0.019087136929460735,0.5165964440960361
1981-04-10,27.8656,28.0,27.8656,27.8656,0.0954,33465600,57.39644970414203,0.3946346569742083,0.047842800283941646,0.34679185669026663,28.123683671002144,25.738719999999983,23.35375632899782,25.738719999999983,25.752383999999996,26.30282757407389,25.908192917099683,0.013029315960912058,0.5102930746770495
1981-04-13,27.8656,28.0,27.8656,27.8656,0.0954,16060800,58.25825825825826,0.48984209352020613,0.1362426595709448,0.3535994339492613,28.20231290570504,25.976159999999982,23.750007094294926,25.976159999999982,25.744768,26.54325429465982,26.053412201139615,0.0,0.501219510015682
1981-04-14,27.8656,28.0,27.8656,27.8656,0.0954,6652800,62.58064516129033,0.5588500446768698,0.22076413708147571,0.33808590759539414,28.381295565720833,26.15647999999998,23.931664434279128,26.15647999999998,25.769408000000002,26.746692234037358,26.187842189360488,0.0,0.47970531927786797
1981-04-15,26.6336,26.6336,26.4992,26.4992,0.0907,34048000,55.58739255014327,0.4976799165184076,0.27614729322537934,0.22153262329302825,28.41508046586728,26.19343999999998,23.971799534132682,26.19343999999998,25.747008,26.708616483781167,26.21093656726276,-0.049035369774919735,0.47411556011036526
1981-04-16,25.1328,25.1328,24.9984,24.9984,0.0856,23878400,51.45888594164458,0.3244982647093515,0.28581748755800523,0.03868077715134627,28.43374322921767,26.168799999999976,23.903856770782284,26.168799999999976,25.674432000000003,26.445506127206183,26.121007862496832,-0.0566356720202873,0.5164412235003107
1981-04-20,25.76,25.872,25.76,25.76,0.0882,35347200,55.47445255474454,0.24580771036645288,0.27781553209597476,-0.03200782172952188,28.43374322921767,26.168799999999976,23.903856770782284,26.168799999999976,25.617088000000003,26.34004360258249,26.094235892216037,0.03046594982078865,0.526818539162561
1981-04-21,27.5072,27.6192,27.5072,27.5072,0.0941,28537600,64.01673640167365,0.32059523132593526,0.2863714719622566,0.03422375936367866,28.537317582221757,26.206879999999977,23.876442417778197,26.206879999999977,25.592448000000005,26.519606187953297,26.19901095662736,0.0678260869565217,0.5640506084327833
1981-04-22,28.4928,28.6272,28.4928,28.4928,0.0975,18995200,68.49315068493152,0.4540863803591044,0.3199144537052618,0.13417192665384264,28.84076692775895,26.29983999999998,23.758913072241008,26.29983999999998,25.617088000000003,26.823174556409892,26.369088176050788,0.03583061889250816,0.5759940620964162
1981-04-23,29.2544,29.3664,29.2544,29.2544,0.1001,58016000,64.30155210643017,0.6141999575849475,0.3787715545705269,0.23542840301442058,29.317344748208225,26.456639999999982,23.59593525179174,26.456639999999982,25.656960000000005,27.197209333536914,26.583009375951967,0.026729559748427834,0.57444915235603
1981-04-24,29.2544,29.2544,29.008000000000003,29.008000000000003,0.0993,35056000,62.280701754385994,0.7130029896093255,0.44561784165944923,0.2673851479498763,29.673417573250237,26.625759999999985,23.578102426749734,26.625759999999985,25.709824000000005,27.475792571916962,26.762789582307636,-0.008422664624808451,0.5695554925296061
1981-04-27,28.8736,28.8736,28.7392,28.7392,0.0984,38528000,63.67713004484306,0.7608584771397346,0.5086659688167472,0.25219250832298745,29.87832515462204,26.825119999999988,23.771914845377935,26.825119999999988,25.762240000000002,27.670162980255288,26.909304503115553,-0.009266409266409315,0.5524650163308358
1981-04-28,28.3808,28.3808,28.2464,28.2464,0.0967,32188800,62.14442013129103,0.7503947283812415,0.557011720767214,0.1933830076140276,29.951787150004748,26.99983999999999,24.04789284999523,26.99983999999999,25.817344000000002,27.758814842872116,27.008420114490875,-0.017147310989867437,0.5590971139579922
1981-04-29,28.0,28.0,27.8656,27.8656,0.0954,13641600,54.65393794749405,0.7032859702318213,0.5862665706783219,0.11701939955349938,29.896066302081362,27.16783999999999,24.43961369791862,27.16783999999999,25.852288,27.775243330689253,27.071957360457432,-0.013481363996827977,0.560670625412151
1981-04-30,28.3808,28.6272,28.3808,28.3808,0.0971,12611200,54.653937947494036,0.6994372395123172,0.6089007044563773,0.09053653505593984,29.780795899190775,27.37391999999999,24.967044100809208,27.37391999999999,25.874688000000003,27.868405905299902,27.168968665787585,0.01848874598070749,0.5582851787537282
1981-05-01,28.3808,28.6272,28.3808,28.3808,0.0971,16553600,52.85359801488834,0.6884503891440161,0.624810641400235,0.06363974774378112,29.872493811026025,27.474719999999998,25.07694618897397,27.474719999999998,25.929792,27.947235773255287,27.25878538411127,0.0,0.4756432531822787
1981-05-04,28.3808,28.3808,28.2464,28.2464,0.0967,14448000,52.078239608801965,0.6612802090478702,0.6321045549320836,0.029175654115786598,29.93741296467102,27.562079999999998,25.186747035328978,27.562079999999998,26.009535999999997,27.9932610424813,27.33198083343343,-0.0047355958958168465,0.4766537428801828
1981-05-05,28.2464,28.2464,28.1344,28.1344,0.0963,17539200,51.449275362318836,0.6235262430836492,0.6303888925619598,-0.006862649478310612,29.93872100329741,27.66848,25.398238996702588,27.66848,26.079871999999995,28.01497472967973,27.39144848659608,-0.00396510705789066,0.4703952498323894
1981-05-06,27.5072,27.5072,27.3728,27.3728,0.0937,18950400,55.03875968992251,0.5261121229603596,0.6095335386373915,-0.08342141567703187,29.841539756217838,27.749119999999998,25.656700243782158,27.749119999999998,26.152448,27.916178611930036,27.390066488969676,-0.027070063694267454,0.4812774441442047
1981-05-07,27.7536,27.8656,27.7536,27.7536,0.095,9363200,68.24925816023739,0.47416027990824716,0.5824588868871504,-0.10829860697890326,29.849101764978453,27.787200000000002,25.72529823502155,27.787200000000002,26.202624,27.891166516610618,27.41700623670237,0.013911620294598803,0.4541168110462074
1981-05-08,28.0,28.1344,28.0,28.0,0.0958,7907200,65.92356687898089,0.447702332744246,0.5555075760550559,-0.10780524331080987,29.871429942222836,27.81184,25.752250057777164,27.81184,26.250111999999998,27.907910130106067,27.46020779736182,0.008878127522195411,0.4503870849827035
1981-05-11,27.5072,27.5072,27.3728,27.3728,0.0937,11939200,48.86363636363637,0.3718546835916001,0.5187769975585338,-0.14692231396693367,29.85585322880681,27.787200000000002,25.718546771193193,27.787200000000002,26.267584000000003,27.82558549193302,27.45373080834142,-0.022399999999999975,0.4556457107384905
