Date,Open,High,Low,Close,AdjClose,Volume
1990-05-29,151.37,151.44,148.75,151.41,151.41,1796
1990-05-30,151.38,151.68,150.27,151.43,151.43,949
1990-05-31,152.16,152.68,151.18,152.19,152.19,1002
1990-06-01,151.95,152.62,150.7,151.97,151.97,1278
1990-06-04,152.4,153.05,151.8,152.45,152.45,836
1990-06-05,152.43,152.96,152.08,152.48,152.48,595
1990-06-06,152.63,152.85,152.2,152.68,152.68,445
1990-06-07,152.5,152.8,152.25,152.55,152.55,379
1990-06-08,153.45,153.53,152.48,153.47,153.47,703
1990-06-11,154.7,154.82,153.27,154.75,154.75,1021
1990-06-12,154.53,154.84,153.65,154.56,154.56,788
1990-06-13,154.71,155.15,154.2,154.74,154.74,632
1990-06-14,154.1,154.49,153.25,154.12,154.12,822
1990-06-15,153.9,154.85,153.58,153.95,153.95,840
1990-06-18,153.6,154.27,153.45,153.62,153.62,551
1990-06-19,153.48,154.13,153.35,153.53,153.53,526
1990-06-20,153.9,154.35,153.0,153.95,153.95,894
1990-06-21,154.75,154.95,154.05,154.8,154.8,600
1990-06-22,154.8,155.15,154.55,154.85,154.85,406
1990-06-25,155.34,155.8,154.76,155.37,155.37,687
1990-06-26,154.62,155.5,154.5,154.67,154.67,663
1990-06-27,154.43,155.45,153.78,154.48,154.48,1094
1990-06-28,153.1,154.74,152.65,153.15,153.15,1370
1990-06-29,152.2,154.61,151.55,152.22,152.22,1999
1990-07-02,150.78,152.25,150.75,150.81,150.81,1005
1990-07-03,150.9,152.2,150.73,150.95,150.95,985
1990-07-04,149.78,150.95,149.38,149.83,149.83,1060
1990-07-05,150.5,151.15,150.0,150.55,150.55,780
1990-07-06,151.6,151.75,150.5,151.65,151.65,843
1990-07-09,151.1,151.95,150.25,151.15,151.15,1138
1990-07-10,148.22,151.16,148.15,148.25,148.25,2011
1990-07-11,148.45,148.83,147.4,148.47,148.47,980
1990-07-12,147.3,149.45,146.65,147.35,147.35,1893
1990-07-13,148.15,148.19,146.75,148.18,148.18,991
1990-07-16,148.1,148.53,147.5,148.13,148.13,713
1990-07-17,147.82,148.53,147.7,147.84,147.84,578
1990-07-18,147.73,148.53,146.85,147.78,147.78,1151
1990-07-19,148.08,148.3,147.22,148.13,148.13,748
1990-07-20,148.55,149.32,147.7,148.6,148.6,1104
1990-07-23,148.07,149.02,148.0,148.12,148.12,704
1990-07-24,148.73,148.9,147.9,148.78,148.78,691
1990-07-25,149.85,150.11,148.7,149.86,149.86,959
1990-07-26,150.33,150.95,148.77,150.38,150.38,1464
1990-07-27,148.95,151.07,148.85,149.0,149.0,1489
1990-07-30,147.85,149.3,147.75,147.9,147.9,1058
1990-07-31,145.7,148.22,145.69,145.75,145.75,1726
1990-08-01,147.2,147.62,145.5,147.22,147.22,1456
1990-08-02,149.2,151.63,146.4,149.25,149.25,3469
1990-08-03,149.3,150.5,148.55,149.35,149.35,1315
1990-08-06,150.3,150.55,149.05,150.35,150.35,1016
1990-08-07,150.82,151.15,149.17,150.87,150.87,1329
1990-08-08,149.75,151.25,149.55,149.8,149.8,1143
1990-08-09,149.7,151.17,149.25,149.75,149.75,1290
1990-08-10,150.4,150.55,149.4,150.45,150.45,783
1990-08-13,150.35,150.73,149.65,150.4,150.4,736
1990-08-14,148.75,150.4,148.63,148.8,148.8,1196
1990-08-15,147.55,148.55,146.6,147.6,147.6,1332
1990-08-16,147.2,148.47,147.05,147.22,147.22,976
1990-08-17,147.6,148.25,147.03,147.65,147.65,842
1990-08-20,146.45,147.94,146.15,146.47,146.47,1229
1990-08-21,146.6,147.8,145.95,146.65,146.65,1271
1990-08-22,146.2,147.0,145.1,146.25,146.25,1312
1990-08-23,146.25,146.75,145.35,146.3,146.3,973
1990-08-24,146.1,147.25,145.35,146.6,146.6,1310
1990-08-27,144.13,146.53,144.0,144.16,144.16,1746
1990-08-28,143.67,144.38,142.7,143.7,143.7,1183
1990-08-29,143.67,144.5,142.9,143.72,143.72,1127
1990-08-30,144.33,144.78,143.0,144.37,144.37,1249
1990-08-31,143.7,144.62,143.18,143.75,143.75,1015
1990-09-03,143.52,143.95,143.18,143.57,143.57,554
1990-09-04,143.32,144.25,143.15,143.37,143.37,782
1990-09-05,141.63,144.18,141.4,141.66,141.66,1948
1990-09-06,140.58,142.53,140.5,140.63,140.63,1444
1990-09-07,140.0,141.07,139.8,140.05,140.05,920
1990-09-10,139.62,139.95,138.66,139.67,139.67,941
1990-09-11,139.93,140.63,139.45,139.95,139.95,859
1990-09-12,138.15,140.63,137.4,138.18,138.18,2316
1990-09-13,136.35,138.62,135.9,136.38,136.38,1982
1990-09-14,136.7,137.35,135.7,136.75,136.75,1221
1990-09-17,136.55,137.55,135.85,136.6,136.6,1255
1990-09-18,137.9,138.12,136.45,137.93,137.93,1229
1990-09-19,137.45,138.9,136.92,137.5,137.5,1445
1990-09-20,137.67,137.72,136.3,137.69,137.69,1051
1990-09-21,136.5,137.87,136.45,136.55,136.55,1049
1990-09-24,137.2,137.65,135.15,137.25,137.25,1836
1990-09-25,136.72,137.69,136.3,136.75,136.75,1029
1990-09-26,136.85,137.43,136.2,136.88,136.88,914
1990-09-27,138.15,138.52,136.9,138.18,138.18,1189
1990-09-28,138.5,138.62,137.6,138.53,138.53,755
1990-10-01,136.53,138.25,136.45,136.58,136.58,1321
1990-10-02,136.7,137.2,136.4,136.74,136.74,603
1990-10-03,135.85,136.85,135.45,135.9,135.9,1043
1990-10-04,133.6,136.0,133.5,133.62,133.62,1858
1990-10-05,132.2,134.1,131.95,132.25,132.25,1623
1990-10-08,130.6,132.15,129.74,130.65,130.65,1843
1990-10-09,130.38,130.97,128.85,130.41,130.41,1638
1990-10-10,129.43,131.01,129.3,129.47,129.47,1325
1990-10-11,129.52,130.81,129.15,129.56,129.56,1289
1990-10-12,129.05,130.3,128.38,129.1,129.1,1493
1990-10-15,127.75,128.9,127.6,127.78,127.78,1028
1990-10-16,126.57,128.74,126.5,126.59,126.59,1759
1990-10-17,125.03,126.63,124.6,125.06,125.06,1623
1990-10-18,124.4,125.88,123.6,124.44,124.44,1831
1990-10-19,125.95,127.5,123.9,126.0,126.0,2843
1990-10-22,126.05,126.8,125.1,126.1,126.1,1360
1990-10-23,128.22,128.33,125.95,128.25,128.25,1874
1990-10-24,126.5,129.2,126.2,126.55,126.55,2341
1990-10-25,128.25,128.37,126.2,128.28,128.28,1710
1990-10-26,128.15,129.05,127.45,128.2,128.2,1259
1990-10-29,128.63,128.7,127.15,128.68,128.68,1224
1990-10-30,128.7,130.3,128.4,128.75,128.75,1478
1990-10-31,130.1,130.22,128.78,130.12,130.12,1125
1990-11-01,130.56,131.34,129.9,130.59,130.59,1116
1990-11-02,127.65,130.66,127.65,127.69,127.69,2323
1990-11-05,126.47,127.62,126.35,126.5,126.5,1015
1990-11-06,128.2,128.3,126.25,128.25,128.25,1617
1990-11-07,128.73,129.09,127.1,128.76,128.76,1561
1990-11-08,130.2,130.47,128.8,130.22,130.22,1299
1990-11-09,129.7,131.05,128.85,129.75,129.75,1698
1990-11-12,128.25,130.0,128.0,128.3,128.3,1558
1990-11-13,129.64,129.82,127.85,129.69,129.69,1537
1990-11-14,128.98,130.15,128.8,129.03,129.03,1057
1990-11-15,129.6,129.78,128.48,129.62,129.62,1021
1990-11-16,129.4,130.1,128.95,129.45,129.45,903
1990-11-19,128.72,129.27,128.1,128.77,128.77,925
1990-11-20,128.85,129.28,128.35,128.88,128.88,739
1990-11-21,127.1,128.97,127.08,127.12,127.12,1485
1990-11-22,127.04,127.51,126.6,127.09,127.09,733
1990-11-23,127.05,127.58,126.83,127.12,127.12,607
1990-11-26,129.0,129.08,127.17,129.03,129.03,1499
1990-11-27,128.3,129.23,127.95,128.35,128.35,1010
1990-11-28,130.3,130.45,128.08,130.35,130.35,1836
1990-11-29,133.1,133.7,129.85,133.15,133.15,2899
1990-11-30,132.5,134.65,132.3,132.55,132.55,1765
1990-12-03,134.7,134.82,131.75,134.75,134.75,2297
1990-12-04,132.9,134.8,132.8,132.95,132.95,1503
1990-12-05,133.58,134.62,132.7,133.61,133.61,1446
1990-12-06,132.07,134.65,131.15,132.12,132.12,2619
1990-12-07,130.65,132.9,130.4,130.7,130.7,1901
1990-12-10,132.1,132.33,129.8,132.12,132.12,1931
1990-12-11,132.35,132.5,130.9,132.4,132.4,1227
1990-12-12,131.49,132.4,131.35,131.54,131.54,813
1990-12-13,132.18,132.4,131.0,132.23,132.23,1077
1990-12-14,132.9,133.3,131.65,132.95,132.95,1257
1990-12-17,133.1,133.65,132.7,133.15,133.15,730
1990-12-18,132.5,133.45,132.4,132.55,132.55,806
1990-12-19,134.0,134.3,132.27,134.05,134.05,1531
1990-12-20,135.75,135.98,133.7,135.8,135.8,1696
1990-12-21,135.5,136.6,135.1,135.55,135.55,1118
1990-12-24,135.85,136.3,135.0,135.95,135.95,973
1990-12-25,135.8,136.4,135.6,135.9,135.9,606
1990-12-26,136.23,136.44,135.75,136.26,136.26,525
1990-12-27,136.35,137.15,136.0,136.4,136.4,858
1990-12-28,134.8,136.65,134.7,134.85,134.85,1446
1990-12-31,135.4,136.5,134.0,135.65,135.65,1851
1991-01-02,134.3,136.18,133.75,134.32,134.32,1804
1991-01-03,132.98,134.53,132.55,133.0,133.0,1491
1991-01-04,134.7,135.3,132.75,134.75,134.75,1904
1991-01-07,136.12,137.48,135.33,136.16,136.16,1583
1991-01-08,136.43,136.97,135.85,136.48,136.48,837
1991-01-09,136.73,137.13,133.65,136.76,136.76,2557
1991-01-10,134.35,136.95,134.1,134.4,134.4,2101
1991-01-11,133.9,135.3,133.8,133.95,133.95,1128
1991-01-14,135.1,135.93,134.0,135.12,135.12,1439
1991-01-15,135.7,136.1,134.88,135.75,135.75,916
1991-01-16,136.75,137.07,135.55,136.8,136.8,1128
1991-01-17,132.35,138.15,131.9,132.4,132.4,4544
1991-01-18,132.3,134.65,132.0,132.35,132.35,1988
1991-01-21,132.4,133.25,131.5,132.45,132.45,1333
1991-01-22,132.47,132.78,130.9,132.5,132.5,1435
1991-01-23,131.82,133.05,131.65,131.87,131.87,1072
1991-01-24,132.34,132.65,131.25,132.39,132.39,1075
1991-01-25,132.45,132.8,131.55,132.5,132.5,961
1991-01-28,131.62,132.84,131.43,131.66,131.66,1081
1991-01-29,132.07,132.4,130.5,132.12,132.12,1455
1991-01-30,131.12,132.43,131.0,131.14,131.14,1099
1991-01-31,131.21,132.06,130.7,131.25,131.25,1049
1991-02-01,131.55,132.3,130.9,131.6,131.6,1078
1991-02-04,130.6,131.73,130.2,130.63,130.63,1181
1991-02-05,129.53,130.9,129.35,129.58,129.58,1204
1991-02-06,128.13,129.53,127.92,128.16,128.16,1262
1991-02-07,128.41,128.8,127.6,128.46,128.46,951
1991-02-08,127.7,128.8,127.6,127.75,127.75,951
1991-02-11,127.69,128.0,127.15,127.72,127.72,684
1991-02-12,128.63,128.75,127.35,128.66,128.66,1107
1991-02-13,129.57,129.79,128.5,129.6,129.6,1013
1991-02-14,129.68,130.03,129.1,129.73,129.73,735
1991-02-15,130.45,130.65,129.35,130.5,130.5,1015
1991-02-18,130.25,130.6,129.65,130.3,130.3,747
1991-02-19,131.62,131.77,130.08,131.64,131.64,1302
1991-02-20,131.4,131.88,130.9,131.44,131.44,763
1991-02-21,131.25,131.78,130.8,131.28,131.28,763
1991-02-22,132.12,132.49,130.45,132.16,132.16,1559
1991-02-25,133.56,133.62,131.95,133.59,133.59,1269
1991-02-26,132.85,133.75,132.15,132.88,132.88,1216
1991-02-27,132.23,133.12,131.75,132.25,132.25,1049
1991-02-28,133.0,133.18,131.7,133.03,133.03,1131
1991-03-01,134.6,134.75,132.8,134.65,134.65,1467
1991-03-04,135.45,135.93,134.47,135.47,135.47,1094
1991-03-05,136.25,136.35,134.45,136.3,136.3,1413
1991-03-06,135.65,136.88,135.58,135.68,135.68,969
1991-03-07,135.37,136.34,135.17,135.41,135.41,878
1991-03-08,136.7,136.88,135.2,136.74,136.74,1247
1991-03-11,138.2,138.75,136.9,138.25,138.25,1353
1991-03-12,135.78,138.41,135.6,135.81,135.81,2050
1991-03-13,135.7,137.0,135.0,135.75,135.75,1479
1991-03-14,135.95,136.6,135.15,136.0,136.0,1081
1991-03-15,137.82,137.95,135.91,137.87,137.87,1498
1991-03-18,137.93,138.78,137.45,137.97,137.97,978
1991-03-19,137.7,139.13,137.15,137.74,137.74,1443
1991-03-20,138.23,139.69,137.8,138.26,138.26,1372
1991-03-21,136.8,138.63,136.5,136.85,136.85,1556
1991-03-22,137.5,137.85,136.4,137.55,137.55,1071
1991-03-25,139.1,139.27,136.9,139.15,139.15,1721
1991-03-26,138.75,139.33,137.85,138.8,138.8,1082
1991-03-27,139.5,139.58,137.75,139.53,139.53,1331
1991-03-28,141.13,141.55,139.4,141.18,141.18,1538
1991-03-29,140.7,141.44,140.15,140.72,140.72,932
1991-04-01,139.3,141.03,139.25,139.34,139.34,1282
1991-04-02,137.9,139.78,137.5,137.95,137.95,1651
1991-04-03,137.38,138.34,136.95,137.41,137.41,1024
1991-04-04,135.95,137.74,135.45,136.0,136.0,1682
1991-04-05,136.6,136.95,135.45,136.65,136.65,1115
1991-04-08,137.1,137.45,136.42,137.15,137.15,769
1991-04-09,134.75,137.38,134.53,134.78,134.78,2094
1991-04-10,137.73,138.3,134.45,137.78,137.78,2803
1991-04-11,136.0,137.75,135.37,136.05,136.05,1747
1991-04-12,136.25,136.55,135.34,136.3,136.3,906
1991-04-15,134.2,136.19,133.95,134.24,134.24,1664
1991-04-16,134.73,135.38,133.9,134.76,134.76,1113
1991-04-17,136.11,136.45,134.4,136.13,136.13,1522
1991-04-18,137.76,138.04,135.75,137.8,137.8,1678
1991-04-19,138.3,138.65,137.0,138.35,138.35,1210
1991-04-22,139.2,139.55,138.4,139.25,139.25,844
1991-04-23,137.71,139.03,137.5,137.75,137.75,1120
1991-04-24,137.8,138.45,137.05,137.85,137.85,1031
1991-04-25,137.66,138.45,137.38,137.71,137.71,792
1991-04-26,138.25,138.3,137.55,138.3,138.3,562
1991-04-29,136.75,139.0,136.45,136.8,136.8,1854
1991-04-30,136.03,137.53,135.9,136.06,136.06,1205
1991-05-01,138.07,138.69,136.05,138.1,138.1,1923
1991-05-02,138.1,138.59,137.4,138.13,138.13,878
1991-05-03,138.8,139.15,137.59,138.85,138.85,1141
1991-05-06,138.16,138.8,137.7,138.21,138.21,812
1991-05-07,137.8,138.75,137.75,137.85,137.85,740
1991-05-08,138.25,138.55,137.7,138.3,138.3,633
1991-05-09,137.93,139.44,137.75,137.97,137.97,1231
1991-05-10,138.6,139.2,138.0,138.65,138.65,882
1991-05-13,139.31,139.73,138.7,139.34,139.34,757
1991-05-14,137.87,139.37,137.45,137.91,137.91,1397
1991-05-15,137.15,139.02,136.95,137.18,137.18,1508
1991-05-16,137.48,137.84,136.8,137.51,137.51,774
1991-05-17,138.4,138.7,137.45,138.45,138.45,921
1991-05-20,138.5,138.9,138.0,138.55,138.55,667
1991-05-21,137.2,138.52,137.1,137.25,137.25,1045
1991-05-22,137.8,138.21,137.1,137.85,137.85,823
1991-05-23,137.77,138.2,137.45,137.8,137.8,562
1991-05-24,138.25,138.46,137.6,138.3,138.3,641
1991-05-27,138.3,138.55,138.0,138.35,138.35,416
1991-05-28,137.42,138.6,137.38,137.47,137.47,900
1991-05-29,138.12,138.23,137.02,138.16,138.16,895
1991-05-30,137.81,138.13,137.4,137.84,137.84,548
1991-05-31,138.4,138.55,137.68,138.45,138.45,647
1991-06-03,139.03,139.38,138.15,139.05,139.05,902
1991-06-04,138.81,139.28,138.38,138.84,138.84,666
1991-06-05,139.23,139.72,138.6,139.25,139.25,821
1991-06-06,139.1,139.5,138.9,139.15,139.15,450
1991-06-07,140.3,140.53,139.06,140.35,140.35,1066
1991-06-10,141.36,142.02,140.2,141.38,141.38,1301
1991-06-11,141.18,141.75,140.75,141.22,141.22,725
1991-06-12,141.51,142.13,140.95,141.55,141.55,850
1991-06-13,141.33,142.12,141.05,141.36,141.36,772
1991-06-14,140.68,141.5,140.25,140.73,140.73,903
1991-06-17,140.63,141.33,140.55,140.66,140.66,571
1991-06-18,141.12,141.62,140.6,141.14,141.14,740
1991-06-19,140.14,141.27,139.75,140.16,140.16,1095
1991-06-20,138.35,140.31,137.95,138.38,138.38,1701
1991-06-21,138.95,139.35,138.1,139.0,139.0,917
1991-06-24,138.88,139.88,138.5,138.91,138.91,1006
1991-06-25,138.05,139.15,138.05,138.1,138.1,810
1991-06-26,138.2,138.65,137.8,138.25,138.25,633
1991-06-27,137.82,138.72,137.75,137.84,137.84,719
1991-06-28,137.43,138.38,137.35,137.48,137.48,764
1991-07-01,138.47,138.84,137.5,138.5,138.5,985
1991-07-02,138.8,139.03,138.15,138.84,138.84,652
1991-07-03,139.6,139.66,138.78,139.63,139.63,650
1991-07-04,139.12,139.72,138.93,139.16,139.16,585
1991-07-05,138.3,139.41,138.0,138.35,138.35,1031
1991-07-08,138.53,138.91,138.15,138.56,138.56,567
1991-07-09,138.83,139.06,138.2,138.87,138.87,638
1991-07-10,138.6,138.95,138.37,138.65,138.65,437
1991-07-11,138.65,138.91,138.0,138.69,138.69,675
1991-07-12,136.45,139.1,136.0,136.5,136.5,2248
1991-07-15,136.95,137.38,136.23,136.99,136.99,857
1991-07-16,137.21,137.28,136.5,137.25,137.25,588
1991-07-17,136.9,137.35,136.55,136.95,136.95,602
1991-07-18,136.95,137.8,136.2,137.0,137.0,1181
1991-07-19,136.3,137.6,136.25,136.35,136.35,1001
1991-07-22,137.6,137.88,136.0,137.63,137.63,1383
1991-07-23,137.11,137.73,136.56,137.15,137.15,869
1991-07-24,137.41,137.69,136.5,137.44,137.44,884
1991-07-25,138.8,139.1,137.3,138.85,138.85,1314
1991-07-26,137.65,139.05,137.35,137.7,137.7,1242
1991-07-29,137.75,138.45,137.6,137.8,137.8,633
1991-07-30,137.78,138.03,137.4,137.81,137.81,476
1991-07-31,137.3,138.0,137.1,137.35,137.35,672
1991-08-01,137.55,137.97,136.95,137.57,137.57,759
1991-08-02,137.15,138.1,136.5,137.2,137.2,1178
1991-08-05,136.63,137.63,136.5,136.66,136.66,841
1991-08-06,135.58,136.88,135.2,135.62,135.62,1247
1991-08-07,135.85,136.28,135.5,135.88,135.88,592
1991-08-08,136.2,136.61,135.23,136.25,136.25,1030
1991-08-09,136.55,136.97,135.9,136.6,136.6,801
1991-08-12,136.48,136.85,136.15,136.53,136.53,531
1991-08-13,136.38,136.7,136.17,136.43,136.43,407
1991-08-14,136.64,136.85,136.2,136.69,136.69,494
1991-08-15,137.03,137.35,136.0,137.08,137.08,1002
1991-08-16,137.35,137.55,136.6,137.4,137.4,710
1991-08-19,138.05,138.38,137.12,138.09,138.09,930
1991-08-20,137.2,138.4,136.85,137.25,137.25,1139
1991-08-21,136.38,137.83,136.25,136.43,136.43,1166
1991-08-22,136.7,137.05,136.25,136.75,136.75,603
1991-08-23,136.85,137.24,136.48,136.88,136.88,573
1991-08-26,136.82,137.13,136.75,136.87,136.87,297
1991-08-27,136.9,137.43,136.75,136.95,136.95,514
1991-08-28,136.5,137.25,136.4,136.55,136.55,639
1991-08-29,137.1,137.45,136.3,137.15,137.15,856
1991-08-30,136.78,137.24,136.5,136.83,136.83,559
1991-09-02,136.7,136.92,136.6,136.74,136.74,253
1991-09-03,135.8,136.88,135.7,135.82,135.82,882
1991-09-04,135.42,136.23,135.0,135.47,135.47,922
1991-09-05,135.8,135.95,134.93,135.85,135.85,770
1991-09-06,135.55,136.55,135.5,135.6,135.6,788
1991-09-09,134.62,135.65,134.45,134.67,134.67,904
1991-09-10,134.69,135.03,134.22,134.72,134.72,619
1991-09-11,134.67,135.22,134.65,134.7,134.7,441
1991-09-12,134.1,134.77,133.6,134.15,134.15,888
1991-09-13,134.0,134.45,133.5,134.05,134.05,726
1991-09-16,133.6,134.41,133.45,133.65,133.65,734
1991-09-17,133.83,134.0,133.36,133.88,133.88,497
1991-09-18,134.34,134.8,133.75,134.39,134.39,798
1991-09-19,134.45,134.72,134.15,134.5,134.5,443
1991-09-20,134.17,135.0,133.98,134.22,134.22,775
1991-09-23,132.78,134.3,132.45,132.81,132.81,1397
1991-09-24,133.55,133.78,132.4,133.59,133.59,1051
1991-09-25,133.18,133.63,132.82,133.23,133.23,626
1991-09-26,133.8,134.0,133.1,133.82,133.82,691
1991-09-27,133.1,134.05,132.95,133.15,133.15,840
1991-09-30,133.03,133.12,132.4,133.06,133.06,560
1991-10-01,133.4,133.47,132.78,133.43,133.43,536
1991-10-02,132.53,133.4,132.2,132.56,132.56,919
1991-10-03,130.55,132.77,130.48,130.57,130.57,1744
1991-10-04,129.6,130.6,129.2,129.65,129.65,1091
1991-10-07,129.61,129.77,129.05,129.63,129.63,574
1991-10-08,130.35,130.45,129.22,130.4,130.4,962
1991-10-09,129.78,130.91,129.65,129.81,129.81,982
1991-10-10,130.3,130.95,129.25,130.35,130.35,1318
1991-10-11,129.52,130.85,129.4,129.57,129.57,1128
1991-10-14,129.65,130.25,128.5,129.7,129.7,1363
1991-10-15,130.0,130.34,129.3,130.03,130.03,817
1991-10-16,130.07,130.43,129.68,130.09,130.09,595
1991-10-17,129.35,130.25,129.1,129.4,129.4,902
1991-10-18,129.85,130.13,128.85,129.9,129.9,1003
1991-10-21,130.81,130.88,129.5,130.84,130.84,1074
1991-10-22,131.4,131.52,130.32,131.43,131.43,932
1991-10-23,131.65,131.82,131.1,131.68,131.68,566
1991-10-24,131.3,131.69,130.9,131.32,131.32,619
